split_source,source_row_id,review_text,review_text_clean
train,1603,"No need for a subscription anymore--just read it online, often for the really far-out articles and horrific theology (or lack there of.)

A dangerous magazine for new Christians.","No need for a subscription anymore--just read it online, often for the really far-out articles and horrific theology (or lack there of.) A dangerous magazine for new Christians."
train,1608,Like it very much AAA+++ Perfect Love It A+ A+ A+  Excellent  would order again A A A A A,Like it very much AAA+++ Perfect Love It A+ A+ A+ Excellent would order again A A A A A
train,1609,"A lot of advertising.

Expensive interiors.

Not relatable to most.",A lot of advertising. Expensive interiors. Not relatable to most.
train,1613,I read it from cover to cover.  I love magazines in PRINT form!!!,I read it from cover to cover. I love magazines in PRINT form!!!
train,1616,"I know it is that time of the year , I. Do.  not.care  for all. The holiday. Items","I know it is that time of the year , I. Do. not.care for all. The holiday. Items"
train,1620,Ordered this magazine to see what it was about.  Not sure right now if I would order it again.  Will have to think on it...,Ordered this magazine to see what it was about. Not sure right now if I would order it again. Will have to think on it...
train,1624,"this magazine has many great idea's.  I get it on my kindle, and it reads very well - I like the fact that I can blow up the photos","this magazine has many great idea's. I get it on my kindle, and it reads very well - I like the fact that I can blow up the photos"
train,1629,I never received this magazine so how would I be able to rate it??  I cant even find a way to let them know I never received it.,I never received this magazine so how would I be able to rate it?? I cant even find a way to let them know I never received it.
train,1632,"I am just beginning my journey into art quilts.  This magazine has been such an inspiration and reassurance that I too, can create interesting art quilts.","I am just beginning my journey into art quilts. This magazine has been such an inspiration and reassurance that I too, can create interesting art quilts."
train,1633,I would like to stop getting it.  not good .  Do you have any more quilting magazine?  Sorry I Love Quilting,I would like to stop getting it. not good . Do you have any more quilting magazine? Sorry I Love Quilting
train,1634,"Best magazine I've read in ages!  Awesome pictures, instructions and articles.
Can't go wrong with this magazine.","Best magazine I've read in ages! Awesome pictures, instructions and articles. Can't go wrong with this magazine."
train,1639,My  eleven year old grand-daughter loves this magazine (and her mother approves); keeps all past issues in her closet. :-),My eleven year old grand-daughter loves this magazine (and her mother approves); keeps all past issues in her closet. :-)
train,1640,My 12 year old loves this magazine.  I am very pleased with the content.  It is much more appropriate than a lot of teen magazines available.,My 12 year old loves this magazine. I am very pleased with the content. It is much more appropriate than a lot of teen magazines available.
train,1642,First issue arrived within 2 weeks.  She loves it!,First issue arrived within 2 weeks. She loves it!
train,1646,"The subscription never reached me, so I could not read the magazine. I ordered it because I wanted a subscription extension and the order was  botched","The subscription never reached me, so I could not read the magazine. I ordered it because I wanted a subscription extension and the order was botched"
train,1647,My husband thinks this is the best.  He keeps all his old magazines and rereads them over and over.  Thanks,My husband thinks this is the best. He keeps all his old magazines and rereads them over and over. Thanks
